# file    : LS370_20251128T095004.dat
# content : "LakeShore370" raw data
# created : 20251128T095004
# author  : Roch Schanen LakeShore.py V0.00
# Heater Resistance : 194.0 [Ohms]
# column 01 : time stamp [HH:MM:SS.F]
# column 02 : time in seconds [s]
# column 03 : Thermometer 1 Resistance [Ohms]
# column 04 : Thermometer 1 Temperature [K] 
# column 05 : Temperature Set-point [K]
# column 06 : Heater Range [index] 
# column 07 : Heater Value [W]
09:50:06.2	1764323406.4	1.995e+04	1.050e-01	1.050e-01	1	1.147e-07	
09:50:08.3	1764323408.4	1.992e+04	1.051e-01	1.050e-01	1	1.101e-07	
09:50:10.3	1764323410.4	2.005e+04	1.045e-01	1.050e-01	1	1.232e-07	
09:50:12.4	1764323412.5	2.011e+04	1.043e-01	1.050e-01	1	1.361e-07	
09:50:14.4	1764323414.5	2.012e+04	1.042e-01	1.050e-01	1	1.423e-07	
09:50:16.5	1764323416.6	2.001e+04	1.047e-01	1.050e-01	1	1.326e-07	
09:50:18.5	1764323418.6	1.996e+04	1.049e-01	1.050e-01	1	1.244e-07	
09:50:20.5	1764323420.7	1.999e+04	1.048e-01	1.050e-01	1	1.265e-07	
09:50:22.6	1764323422.7	2.006e+04	1.045e-01	1.050e-01	1	1.348e-07	
09:50:24.6	1764323424.7	2.009e+04	1.043e-01	1.050e-01	1	1.432e-07	
09:50:26.7	1764323426.8	2.006e+04	1.045e-01	1.050e-01	1	1.402e-07	
09:50:28.7	1764323428.8	2.002e+04	1.046e-01	1.050e-01	1	1.374e-07	
09:50:30.8	1764323430.9	2.003e+04	1.046e-01	1.050e-01	1	1.404e-07	
09:50:32.8	1764323432.9	2.005e+04	1.045e-01	1.050e-01	1	1.451e-07	
09:50:34.9	1764323435.0	2.003e+04	1.046e-01	1.050e-01	1	1.425e-07	
09:50:36.9	1764323437.0	2.001e+04	1.047e-01	1.050e-01	1	1.432e-07	
09:50:38.9	1764323439.1	1.999e+04	1.048e-01	1.050e-01	1	1.370e-07	
09:50:41.0	1764323441.1	2.000e+04	1.047e-01	1.050e-01	1	1.414e-07	
09:50:43.0	1764323443.1	1.997e+04	1.049e-01	1.050e-01	1	1.393e-07	
09:50:45.1	1764323445.2	2.001e+04	1.047e-01	1.050e-01	1	1.456e-07	
09:50:47.1	1764323447.2	1.999e+04	1.048e-01	1.050e-01	1	1.453e-07	
09:50:49.2	1764323449.3	1.998e+04	1.048e-01	1.050e-01	1	1.431e-07	
09:50:51.2	1764323451.3	1.998e+04	1.048e-01	1.050e-01	1	1.433e-07	
09:50:53.3	1764323453.4	2.000e+04	1.047e-01	1.050e-01	1	1.456e-07	
09:50:55.3	1764323455.4	1.998e+04	1.048e-01	1.050e-01	1	1.452e-07	
