# file    : LS370_20251128T091429.dat
# content : "LakeShore370" raw data
# created : 20251128T091429
# author  : Roch Schanen LakeShore.py V0.00
# Heater Resistance : 194.0 [Ohms]
# column 01 : time stamp [HH:MM:SS.F]
# column 02 : time in seconds [s]
# column 03 : Thermometer 1 Resistance [Ohms]
# column 04 : Thermometer 1 Temperature [K] 
# column 05 : Temperature Set-point [K]
# column 06 : Heater Range [index] 
# column 07 : Heater Value [?]
09:14:31.5	1764321271.6	1.989e+04	1.052e-01	1.050e-01	1	1.791e-07	
09:14:33.6	1764321273.6	1.994e+04	1.050e-01	1.050e-01	1	1.855e-07	
09:14:35.6	1764321275.7	1.999e+04	1.048e-01	1.050e-01	1	1.940e-07	
09:14:37.6	1764321277.7	2.002e+04	1.046e-01	1.050e-01	1	1.940e-07	
09:14:39.7	1764321279.8	1.999e+04	1.048e-01	1.050e-01	1	1.940e-07	
09:14:41.7	1764321281.8	1.990e+04	1.052e-01	1.050e-01	1	1.877e-07	
09:14:43.8	1764321283.9	1.989e+04	1.052e-01	1.050e-01	1	1.826e-07	
09:14:45.8	1764321285.9	1.987e+04	1.053e-01	1.050e-01	1	1.769e-07	
09:14:47.8	1764321287.9	1.990e+04	1.052e-01	1.050e-01	1	1.824e-07	
09:14:49.9	1764321290.0	1.991e+04	1.052e-01	1.050e-01	1	1.816e-07	
09:14:51.9	1764321292.0	1.986e+04	1.054e-01	1.050e-01	1	1.750e-07	
09:14:54.0	1764321294.0	1.989e+04	1.052e-01	1.050e-01	1	1.770e-07	
09:14:56.0	1764321296.1	1.993e+04	1.051e-01	1.050e-01	1	1.820e-07	
09:14:58.1	1764321298.2	1.994e+04	1.050e-01	1.050e-01	1	1.837e-07	
09:15:00.1	1764321300.2	1.989e+04	1.052e-01	1.050e-01	1	1.766e-07	
09:15:02.1	1764321302.3	1.989e+04	1.052e-01	1.050e-01	1	1.748e-07	
09:15:04.2	1764321304.3	1.989e+04	1.052e-01	1.050e-01	1	1.723e-07	
09:15:06.2	1764321306.3	1.988e+04	1.053e-01	1.050e-01	1	1.740e-07	
09:15:08.3	1764321308.4	1.984e+04	1.055e-01	1.050e-01	1	1.660e-07	
